doc_id,text,true_topic,y_outcome,lda_topic,lda_topic_prob
102,nurse hospital analysis clinic clinic disease effects treatment hospital outbreak vaccine results health doctor health vaccine model treatment research doctor hospital observed observed health method estimate policy patient theory policy analysis treatment disease treatment public study policy health data vaccine risk clinic outbreak risk,health,-0.9889439657602245,4,0.981448079413523
103,data insurance nurse estimate risk research estimate doctor insurance analysis study evidence treatment treatment research risk nurse vaccine public research risk effects research data outbreak hospital insurance patient vaccine risk evidence policy effects study outbreak data doctor clinic vaccine risk vaccine treatment outbreak theory hospital policy estimate risk effects research patient vaccine vaccine risk disease nurse clinic outbreak outbreak nurse,health,0.3561323177352591,4,0.98630973892307
104,vaccine health clinic results outbreak method estimate patient research nurse research outbreak disease method treatment health risk insurance treatment policy study risk nurse health nurse model clinic clinic outbreak effects outbreak method results analysis method health theory disease patient data study doctor model risk patient nurse public model estimate risk patient research policy,health,1.2991519636346573,4,0.9845241878338222
105,doctor nurse outbreak evidence method research disease clinic analysis research nurse evidence evidence vaccine vaccine outbreak risk hospital disease vaccine hospital public treatment research doctor nurse research outbreak policy theory clinic vaccine treatment nurse study vaccine insurance public vaccine health policy health,health,-0.012312990715740314,4,0.9805897892764942
106,public clinic theory doctor clinic results method disease risk doctor model nurse health observed estimate disease vaccine public disease nurse analysis method policy theory vaccine observed doctor health results patient nurse analysis treatment effects outbreak patient hospital outbreak health hospital estimate clinic clinic health doctor method,health,0.017071064454920785,4,0.9822256582430932
107,risk results patient patient method effects patient vaccine outbreak public disease public risk observed disease health clinic clinic evidence public insurance public analysis patient hospital clinic doctor vaccine nurse nurse clinic patient policy doctor clinic method treatment study patient public outbreak clinic hospital clinic data analysis patient method clinic hospital estimate policy evidence policy vaccine hospital observed doctor,health,0.08977474231933957,4,0.9858514732601436
108,study evidence doctor vaccine theory method estimate risk public estimate health policy clinic patient hospital clinic insurance public policy health data estimate doctor outbreak research insurance research risk public insurance patient theory clinic outbreak estimate vaccine analysis risk public method disease doctor outbreak study vaccine hospital health risk policy theory patient outbreak research estimate treatment evidence patient health patient research insurance outbreak,health,-0.9309878553958936,4,0.9867377676532612
109,clinic doctor clinic evidence hospital method theory hospital insurance clinic policy vaccine evidence health hospital vaccine model vaccine vaccine doctor risk data public clinic study vaccine insurance risk patient patient hospital study effects risk vaccine nurse insurance model observed theory results vaccine research policy outbreak method treatment insurance study analysis patient vaccine insurance research disease insurance,health,0.21307331984515496,4,0.9853522446425165
110,public vaccine clinic doctor disease analysis health nurse observed public outbreak disease observed nurse model estimate method disease patient disease effects clinic outbreak vaccine health analysis estimate policy method risk policy nurse insurance doctor hospital observed results risk risk outbreak policy doctor clinic health estimate patient vaccine doctor estimate vaccine effects data research data doctor vaccine hospital hospital public doctor public outbreak,health,-0.8027048720079824,4,0.9867438328413649
111,risk evidence research public results vaccine outbreak estimate public doctor hospital effects risk policy effects health treatment data method analysis treatment doctor public risk clinic insurance theory health analysis estimate risk public outbreak estimate disease observed health public hospital disease outbreak doctor treatment disease treatment evidence vaccine insurance clinic policy study nurse hospital health disease outbreak patient analysis policy method observed health,health,-0.21383979906190217,4,0.9867444544394415
112,insurance data method vaccine doctor public clinic public insurance observed estimate study doctor analysis evidence risk public study theory patient estimate health clinic hospital vaccine data policy policy insurance public evidence insurance insurance nurse hospital policy effects outbreak clinic policy disease method policy effects policy research disease health outbreak analysis research results policy vaccine disease patient,health,0.6214347748018685,4,0.9853468320547061
113,nurse theory clinic patient method estimate results outbreak doctor model patient insurance patient patient hospital disease clinic study doctor vaccine nurse policy results doctor disease effects effects disease disease disease analysis vaccine policy treatment doctor patient clinic theory insurance patient treatment estimate insurance public disease doctor vaccine treatment analysis study health disease insurance,health,-0.3676084780500382,4,0.984541066185113
114,outbreak treatment public treatment study theory insurance observed patient disease data treatment risk theory outbreak clinic effects nurse public treatment risk analysis disease health patient treatment data hospital theory health insurance clinic disease analysis data vaccine public doctor outbreak disease hospital doctor study risk policy policy policy vaccine public outbreak health,health,0.2506244947837,4,0.9839547088944945
115,nurse hospital effects clinic outbreak effects study vaccine vaccine insurance risk clinic patient treatment theory outbreak disease hospital vaccine method disease observed observed policy doctor public theory treatment research doctor evidence outbreak vaccine data hospital observed nurse disease nurse data nurse patient outbreak data research treatment health clinic,health,0.5063695269781853,4,0.9829617189773124
116,risk effects nurse evidence outbreak doctor disease evidence treatment hospital model data policy patient hospital analysis hospital vaccine vaccine health public effects policy health nurse effects method clinic study clinic outbreak insurance insurance method risk insurance policy method model hospital patient policy research research vaccine doctor insurance patient patient doctor data results risk public model patient health doctor analysis,health,0.1393704280479999,4,0.9860836881636407
117,risk treatment hospital vaccine risk effects risk risk results policy model disease treatment outbreak health vaccine outbreak vaccine analysis study clinic vaccine study risk evidence hospital hospital nurse estimate hospital evidence health method evidence effects health model vaccine treatment theory public nurse study treatment research clinic nurse observed effects research treatment theory,health,-0.6854742350473039,4,0.984241457934717
118,risk nurse health public study data policy vaccine doctor risk patient patient doctor disease clinic treatment hospital hospital data vaccine treatment nurse analysis effects public public insurance hospital treatment doctor doctor hospital public disease health analysis theory policy treatment hospital policy research doctor evidence doctor disease hospital observed risk research risk,health,-0.16623763767570696,4,0.9839569392329931
119,results clinic disease model health disease vaccine disease health nurse nurse insurance outbreak clinic effects method evidence outbreak outbreak analysis clinic hospital patient evidence health hospital clinic hospital risk insurance insurance results research evidence observed public results patient observed evidence disease doctor treatment outbreak doctor outbreak policy vaccine insurance evidence effects estimate study treatment insurance clinic nurse results,health,0.979705671194143,4,0.9858499403612756
120,insurance insurance patient treatment risk nurse clinic health public policy policy treatment hospital effects vaccine policy model data health nurse public model analysis policy observed clinic research health model analysis nurse patient outbreak theory treatment patient clinic data outbreak doctor hospital analysis risk treatment hospital vaccine public clinic patient method outbreak,health,-1.0125228814987355,4,0.983952392878628
121,doctor clinic insurance research clinic hospital clinic policy clinic evidence results health policy evidence method insurance risk hospital patient public policy observed method risk effects nurse nurse disease clinic risk patient results method disease insurance outbreak public patient treatment analysis doctor analysis nurse insurance outbreak outbreak doctor policy vaccine disease health clinic risk risk risk patient health,health,-0.13789300693308773,4,0.9856116540279399
122,outbreak health hospital disease vaccine theory nurse outbreak evidence treatment model policy analysis doctor patient patient insurance vaccine patient patient patient health doctor treatment disease health clinic hospital effects treatment doctor outbreak public doctor estimate public hospital policy patient risk hospital model study vaccine treatment vaccine health insurance doctor estimate nurse results,health,-0.2760540357440539,4,0.9842571029258973
123,policy health vaccine public outbreak hospital effects vaccine insurance clinic method doctor disease treatment policy insurance study patient insurance evidence public estimate policy outbreak health patient effects policy public clinic research vaccine treatment risk doctor nurse research clinic nurse hospital theory doctor policy treatment estimate patient nurse,health,0.06037368154856934,4,0.9826111436336451
124,disease public results estimate risk nurse patient policy patient disease clinic public model policy insurance vaccine data insurance health disease policy outbreak hospital analysis insurance policy model outbreak clinic patient clinic policy data effects doctor data treatment analysis effects hospital method disease clinic theory estimate health outbreak hospital doctor effects patient,health,0.3741078085936152,4,0.9839433880720091
125,doctor clinic nurse patient analysis results model policy hospital doctor doctor results doctor policy theory insurance outbreak evidence data theory public theory nurse research treatment risk risk treatment effects evidence public treatment outbreak evidence clinic disease observed health clinic outbreak policy hospital doctor treatment policy hospital observed,health,0.8043454840110267,4,0.9826112975976454
126,effects policy doctor patient evidence insurance theory vaccine vaccine vaccine model public estimate model public public hospital policy vaccine doctor health patient patient doctor hospital clinic hospital research doctor vaccine research hospital model evidence disease policy clinic nurse method doctor study hospital results model health results doctor analysis nurse patient patient policy observed outbreak nurse vaccine evidence doctor insurance,health,-0.13511619600457905,4,0.9860871553647498
127,doctor doctor nurse insurance outbreak outbreak model patient data study theory vaccine doctor treatment disease effects vaccine insurance effects clinic health doctor health insurance health treatment insurance observed data evidence vaccine public public theory theory nurse estimate insurance outbreak method outbreak theory observed vaccine model health analysis nurse policy method patient patient hospital data public doctor public treatment,health,0.4061706649884102,4,0.985846219576941
128,health policy hospital evidence vaccine clinic model nurse insurance clinic risk policy outbreak risk study doctor health observed nurse doctor patient hospital risk vaccine insurance nurse public treatment patient patient doctor risk health theory insurance health estimate results risk policy model results patient vaccine policy results,health,0.24987007243258647,4,0.9822480248075375
129,public analysis estimate clinic insurance research insurance doctor disease method patient risk estimate public effects disease evidence nurse observed observed data observed effects hospital disease public clinic vaccine analysis policy nurse patient nurse hospital data policy model vaccine doctor analysis patient disease outbreak insurance clinic research public insurance disease effects,health,0.23717364893590015,4,0.9836245017563433
130,effects hospital observed results vaccine insurance clinic risk policy analysis study estimate hospital vaccine disease data model treatment policy model hospital theory treatment nurse risk model patient doctor method public insurance evidence study public disease patient insurance policy evidence nurse insurance disease health health hospital policy policy insurance nurse policy analysis,health,-0.28196196576323623,4,0.9839455284016384
131,hospital observed hospital outbreak disease hospital clinic nurse disease policy insurance vaccine patient patient doctor doctor risk outbreak policy disease nurse risk outbreak risk estimate insurance public health public treatment patient hospital risk study nurse insurance evidence policy insurance vaccine clinic treatment treatment nurse disease observed results observed outbreak theory patient hospital estimate theory,health,-0.49866073438795033,4,0.9848298196829313
132,health health health outbreak health disease patient outbreak policy insurance vaccine patient outbreak risk patient estimate data doctor clinic public doctor treatment health model public risk treatment hospital disease evidence public doctor risk nurse nurse data treatment vaccine nurse theory patient hospital insurance clinic doctor effects health observed vaccine analysis study disease doctor,health,-0.5500215563103485,4,0.9845507618030939
133,research clinic estimate doctor hospital insurance study study model clinic study hospital clinic clinic hospital policy risk patient patient treatment treatment evidence theory health nurse disease analysis policy disease insurance research data patient observed clinic policy results model risk hospital insurance effects study disease doctor patient,health,-0.37821860469956164,4,0.9822358422812829
134,public results outbreak policy insurance analysis clinic method research policy policy risk public clinic analysis health risk analysis treatment model observed risk vaccine policy doctor hospital policy treatment policy public treatment hospital disease outbreak outbreak disease insurance doctor data clinic disease policy results method theory,health,0.1608432879331133,4,0.9818541245644149
135,doctor nurse research clinic study evidence disease nurse clinic vaccine nurse study study patient disease nurse insurance treatment hospital nurse estimate risk public doctor insurance evidence outbreak results risk policy outbreak public outbreak hospital patient public hospital patient hospital effects disease model insurance treatment nurse vaccine health policy doctor disease hospital method,health,0.38047469656416477,4,0.9842555351397815
136,patient treatment policy nurse data research observed observed nurse nurse patient public results doctor vaccine results vaccine outbreak clinic results vaccine treatment hospital study study analysis doctor doctor health evidence observed disease public public policy research effects risk method doctor method patient outbreak treatment data public theory disease insurance research results disease risk disease insurance treatment hospital,health,0.16173442392844758,4,0.9856025791546975
137,doctor study nurse method outbreak policy clinic policy patient risk study nurse model health disease study treatment nurse doctor model nurse analysis public analysis method model research vaccine evidence hospital doctor theory patient observed policy public outbreak model public outbreak clinic nurse clinic doctor treatment insurance evidence treatment health outbreak disease policy public policy doctor hospital disease theory health,health,-0.27447754809787045,4,0.9860873710458085
138,estimate estimate results doctor research method clinic clinic treatment clinic analysis hospital doctor effects hospital policy method theory clinic vaccine doctor model nurse patient research policy risk policy treatment vaccine disease doctor theory health public method nurse nurse analysis evidence insurance patient policy hospital study nurse nurse doctor doctor hospital patient risk nurse method estimate analysis risk public estimate,health,0.9029850549662375,4,0.986071377888166
139,evidence vaccine patient data patient clinic disease risk theory data research patient treatment doctor treatment policy patient insurance vaccine effects vaccine insurance risk hospital nurse health risk risk model hospital patient observed disease insurance health analysis disease doctor doctor analysis nurse model estimate public study health disease observed results nurse results insurance,health,0.7594328118157699,4,0.9842511175095882
140,outbreak method doctor clinic results doctor clinic model disease doctor model policy treatment health study nurse vaccine nurse doctor study doctor patient patient clinic insurance study results doctor disease model estimate patient patient clinic results nurse hospital risk hospital risk patient nurse nurse outbreak nurse estimate,health,-0.17700005637508667,4,0.9822380143574772
141,observed vaccine doctor study nurse nurse results vaccine results policy outbreak estimate theory theory outbreak insurance patient analysis policy public vaccine risk risk outbreak insurance treatment nurse observed health insurance model policy research doctor risk clinic patient hospital policy doctor vaccine hospital research patient treatment data results health insurance public nurse vaccine insurance estimate model doctor study policy patient patient patient,health,-0.41171570299283294,4,0.9865365815280289
142,method estimate insurance risk clinic policy data risk research nurse analysis evidence outbreak analysis disease health clinic policy risk patient treatment policy treatment patient patient hospital outbreak research evidence patient treatment observed risk public policy nurse doctor model nurse method theory doctor estimate public data risk health theory vaccine observed results observed vaccine,health,0.06510747707898479,4,0.9845307922419299
143,disease doctor policy patient study disease vaccine public outbreak public analysis effects insurance health clinic theory estimate disease observed estimate treatment vaccine nurse disease estimate public clinic insurance hospital nurse study data clinic results doctor disease vaccine disease data vaccine nurse vaccine treatment patient model evidence disease hospital estimate doctor patient doctor treatment observed,health,0.6336493225271764,4,0.9848169009139496
144,data effects clinic estimate vaccine treatment research study evidence disease patient model disease method disease hospital policy clinic insurance data observed patient study effects vaccine health risk theory evidence patient theory method policy patient hospital nurse nurse health treatment policy theory patient nurse doctor outbreak vaccine hospital research,health,0.16638248862705854,4,0.9829510192549686
145,hospital outbreak policy hospital nurse hospital hospital treatment hospital doctor evidence risk study results disease vaccine nurse health outbreak treatment vaccine effects public results health treatment doctor vaccine insurance results model outbreak hospital analysis theory outbreak public risk outbreak data effects disease disease disease insurance insurance treatment method disease risk insurance health clinic,health,0.27827435245502213,4,0.9845485097947102
146,treatment patient evidence observed insurance outbreak outbreak vaccine theory outbreak doctor nurse treatment public public insurance research method method insurance health outbreak nurse public patient nurse observed outbreak risk data estimate treatment health analysis theory results treatment estimate risk theory insurance hospital health outbreak insurance evidence treatment hospital estimate risk estimate hospital evidence nurse model vaccine insurance study,health,-0.10604006113781286,4,0.9858387101461703
147,hospital analysis nurse policy evidence effects public nurse doctor outbreak data doctor data research method study vaccine nurse vaccine health observed public doctor insurance insurance health data evidence hospital patient clinic nurse public vaccine effects risk hospital patient doctor model nurse treatment outbreak hospital public vaccine vaccine theory treatment policy health public,health,0.22813544760111534,4,0.98425276289493
148,treatment risk disease observed public patient patient patient analysis results method treatment evidence nurse disease insurance effects risk patient insurance doctor policy nurse theory hospital vaccine public hospital health theory health outbreak data outbreak policy doctor treatment clinic observed study policy effects public nurse observed clinic research,health,0.7722722257280692,4,0.9826098466332638
149,health treatment analysis public research risk public disease disease insurance outbreak results clinic public treatment public data results vaccine patient clinic clinic insurance insurance outbreak doctor theory theory analysis method policy doctor study risk health disease nurse policy vaccine clinic insurance outbreak research,health,-0.11983439073885538,4,0.9810318191342352
150,analysis disease treatment observed model treatment policy clinic hospital research doctor observed public patient insurance nurse effects hospital effects disease patient analysis patient clinic doctor public risk vaccine policy policy data results observed hospital study nurse hospital risk policy effects risk treatment health disease disease health estimate public insurance policy study analysis estimate public disease model health results hospital evidence public nurse vaccine,health,0.07165386625393627,4,0.9869569445859063
151,vaccine public estimate disease disease vaccine analysis risk public insurance policy data evidence patient policy hospital outbreak hospital research clinic effects theory study doctor outbreak disease vaccine risk doctor doctor data insurance outbreak study disease outbreak research nurse disease hospital nurse results doctor public vaccine method,health,0.12690823827481368,4,0.9822369991681277
152,clinic method policy health theory nurse hospital doctor disease disease model nurse observed estimate vaccine doctor hospital study vaccine study clinic public hospital doctor insurance hospital hospital data public patient policy nurse research data nurse health disease public outbreak model doctor doctor health vaccine effects outbreak policy health insurance risk study policy patient insurance results analysis evidence nurse outbreak risk theory vaccine,health,0.14186267788551865,4,0.9867504668096662
153,clinic outbreak method patient analysis insurance estimate effects nurse nurse effects method theory model nurse data data patient disease disease outbreak research method health public observed disease vaccine patient observed analysis clinic model doctor results research analysis doctor risk risk treatment patient health clinic disease risk risk insurance outbreak outbreak model health vaccine insurance hospital treatment,health,-0.7059444380356137,4,0.9853464145218505
154,effects doctor disease health policy vaccine outbreak theory analysis outbreak outbreak risk public outbreak patient patient research health risk treatment observed health insurance estimate disease results patient treatment policy doctor clinic vaccine disease hospital results nurse study results hospital policy public insurance health results nurse disease doctor public results risk research research patient hospital outbreak public vaccine vaccine method,health,-0.9384343279369473,4,0.9860896069704301
155,health clinic doctor analysis results nurse health analysis theory health research public policy method policy policy theory treatment nurse health policy research health clinic data nurse nurse outbreak observed risk risk vaccine model estimate risk patient disease health effects nurse clinic clinic health clinic,health,-0.5098275354609196,4,0.9814470788918421
156,vaccine data vaccine disease doctor health model estimate research clinic analysis insurance nurse public risk treatment policy effects insurance patient analysis health risk data theory evidence clinic public disease model method nurse estimate research nurse insurance hospital clinic public vaccine risk insurance effects health method public health study risk,health,0.08397114770083408,4,0.9832934904337381
157,hospital insurance vaccine analysis clinic theory clinic nurse model clinic policy research effects outbreak risk data disease vaccine treatment vaccine method disease method hospital analysis vaccine treatment nurse policy study observed estimate outbreak clinic hospital disease public hospital risk disease policy analysis theory health effects patient data vaccine health risk,health,0.2769280830016056,4,0.9836252681858478
158,insurance estimate public public patient health outbreak data effects disease analysis risk public analysis treatment data insurance outbreak public doctor health vaccine clinic doctor nurse public estimate data health evidence analysis hospital disease model observed policy policy policy effects effects policy study health vaccine risk data,health,-0.26533727988681205,4,0.9822337605737319
159,study data patient patient health analysis insurance public clinic effects disease vaccine vaccine disease insurance theory doctor vaccine doctor patient disease vaccine policy evidence treatment hospital health treatment treatment theory treatment model disease disease clinic nurse outbreak patient hospital analysis clinic nurse public treatment outbreak vaccine nurse clinic doctor public risk theory results risk study observed insurance model treatment,health,0.6886287414336534,4,0.9860949022497274
160,clinic treatment vaccine model health study method hospital policy vaccine outbreak policy vaccine risk policy theory clinic observed policy model vaccine public doctor risk research risk treatment treatment risk patient treatment health patient disease observed theory disease nurse data method model disease theory study observed,health,-0.07158798716309354,4,0.981847031768636
161,insurance model data model research hospital research policy vaccine public results insurance clinic public observed public doctor health hospital theory data outbreak analysis theory health risk hospital policy disease effects method outbreak hospital nurse vaccine study patient disease analysis public insurance results nurse insurance vaccine clinic outbreak treatment risk,health,0.010157999117312294,4,0.9833033681208657
162,observed risk results vaccine hospital clinic treatment effects patient vaccine nurse data outbreak disease effects clinic outbreak method health research public outbreak clinic patient public policy policy nurse clinic analysis insurance theory risk hospital evidence results treatment vaccine research treatment hospital risk policy insurance health analysis evidence doctor results data doctor patient,health,-0.09698193527633121,4,0.9842503256195292
163,study theory research model hospital patient outbreak health health research clinic policy vaccine model vaccine patient outbreak disease health public results policy disease patient clinic patient patient observed model health nurse clinic vaccine outbreak public vaccine health outbreak public research hospital hospital health hospital vaccine study method hospital data outbreak disease public results,health,0.06701339637333256,4,0.9845447551340403
164,observed observed vaccine patient clinic estimate policy policy disease risk evidence insurance results analysis risk policy disease nurse doctor hospital research treatment hospital results doctor policy data research hospital health policy nurse clinic patient policy vaccine observed clinic nurse policy risk theory evidence model outbreak hospital public outbreak results disease public evidence risk patient method insurance method doctor insurance evidence insurance,health,0.35223703702180176,4,0.9865333262943189
165,hospital evidence clinic outbreak model clinic method evidence analysis hospital estimate nurse method doctor analysis outbreak public insurance policy treatment disease patient public nurse analysis treatment analysis patient estimate public theory outbreak vaccine health insurance vaccine vaccine clinic estimate method vaccine study disease treatment outbreak public public nurse nurse data health,health,0.3328267189561656,4,0.9839337572060947
166,treatment nurse treatment evidence public insurance data theory doctor outbreak analysis model public hospital policy vaccine vaccine doctor effects estimate patient treatment insurance treatment health method estimate health risk patient insurance risk hospital outbreak observed analysis health nurse outbreak doctor evidence policy risk doctor doctor risk health outbreak estimate disease data disease nurse outbreak hospital evidence theory,health,-0.4492114703047951,4,0.9856037438628494
167,disease outbreak policy results risk data data nurse results public vaccine patient treatment disease disease patient disease insurance method observed observed outbreak study effects risk patient nurse health risk disease policy model nurse risk insurance public treatment estimate public public clinic disease health model observed clinic,health,0.7618318882392637,4,0.9822391440575663
168,outbreak evidence nurse outbreak treatment outbreak hospital theory disease public theory vaccine treatment vaccine clinic health study nurse policy evidence hospital disease study nurse results public patient disease vaccine doctor health policy effects vaccine disease treatment method results insurance estimate disease doctor research health method hospital policy clinic public risk health hospital estimate disease policy study results effects patient,health,-0.5475132287134588,4,0.986082405459549
169,patient evidence method theory insurance research analysis doctor disease disease disease insurance patient doctor vaccine evidence doctor hospital treatment clinic data nurse vaccine health policy theory doctor hospital doctor doctor research disease health outbreak nurse insurance doctor theory data insurance nurse effects data health outbreak policy hospital patient outbreak outbreak results clinic,health,0.039613507045306195,4,0.9842513594067408
170,analysis estimate model model patient health public outbreak risk risk health study nurse treatment study insurance policy policy method insurance outbreak outbreak vaccine doctor doctor method treatment public outbreak disease analysis disease vaccine public model doctor disease effects health nurse effects clinic insurance health results clinic data policy theory,health,-0.1371982867611763,4,0.9833000518222246
171,treatment treatment evidence clinic hospital risk treatment outbreak research results treatment clinic public vaccine estimate public hospital effects nurse clinic model outbreak estimate method vaccine clinic insurance results public public effects data health theory public treatment clinic study doctor results nurse model health health doctor outbreak theory insurance,health,-0.5244958386592437,4,0.9829562001688703
172,data doctor hospital vaccine evidence observed data clinic doctor hospital disease insurance doctor effects health treatment clinic outbreak risk analysis method model analysis results estimate hospital health method estimate observed effects nurse disease disease analysis risk model analysis doctor vaccine vaccine health hospital clinic vaccine patient results disease research hospital hospital health,health,-0.03756029398691576,4,0.9842383166024589
173,observed nurse model insurance health hospital evidence disease results disease analysis health data health health disease risk model method outbreak clinic clinic doctor nurse public disease public disease treatment hospital outbreak theory results policy nurse estimate policy results patient analysis vaccine risk estimate patient insurance vaccine vaccine vaccine outbreak method research method insurance,health,-0.3704068866461992,4,0.9845318582330183
174,treatment treatment health insurance policy disease observed hospital vaccine policy policy outbreak hospital analysis health outbreak policy hospital patient clinic public method public study policy risk analysis effects data disease model outbreak model research policy policy results doctor hospital hospital nurse data public theory doctor,health,0.03645362163802612,4,0.9818549260398096
175,health method evidence policy hospital study vaccine outbreak outbreak doctor patient public risk health health policy patient research theory results policy treatment study research patient analysis evidence public health public disease study health hospital policy nurse risk doctor patient hospital vaccine health,health,0.2015429806096835,4,0.9805902523985534
176,observed doctor risk insurance study observed outbreak clinic nurse observed nurse method analysis observed effects disease estimate doctor risk clinic outbreak nurse insurance vaccine hospital treatment insurance hospital outbreak model policy hospital vaccine patient hospital treatment study insurance evidence doctor public estimate clinic policy risk effects nurse nurse vaccine patient health risk risk treatment study,health,0.7359646844866358,4,0.985093730681809
177,nurse evidence patient doctor insurance observed treatment health theory effects vaccine data outbreak effects disease risk treatment risk theory risk treatment insurance treatment disease insurance nurse health data treatment policy theory treatment vaccine disease public clinic effects policy disease public health insurance public method treatment insurance health health observed analysis treatment data disease treatment analysis model,health,0.15369210931370725,4,0.9853568313920534
178,insurance analysis risk results clinic insurance patient public risk patient risk patient hospital treatment doctor research data public theory effects evidence public public hospital doctor nurse clinic analysis research doctor public policy vaccine model public method public policy vaccine treatment risk vaccine vaccine,health,-0.30561267015241245,4,0.9810329561302396
179,disease disease clinic hospital insurance public patient public observed research data patient observed model evidence nurse policy disease vaccine hospital study clinic results nurse nurse public doctor patient outbreak disease doctor observed theory model doctor nurse theory risk patient hospital hospital risk method policy health policy theory doctor theory insurance public risk clinic risk estimate clinic risk patient vaccine research,health,-0.19580990535980078,4,0.9863148258936606
180,treatment risk estimate doctor health public treatment evidence theory public nurse treatment clinic hospital hospital model treatment treatment policy risk analysis vaccine vaccine method health study disease treatment policy disease treatment evidence disease outbreak evidence policy nurse patient health doctor public theory vaccine treatment insurance,health,0.06998905305728181,4,0.9818574919534159
181,health results doctor analysis method theory method model outbreak nurse nurse outbreak clinic hospital public policy nurse results treatment effects outbreak doctor risk nurse policy effects policy disease policy hospital insurance public policy treatment analysis effects health doctor data vaccine disease clinic public results clinic risk vaccine,health,0.04673041473107559,4,0.9826097429194409
182,public effects theory outbreak estimate estimate nurse disease observed patient theory results outbreak disease health patient estimate doctor patient outbreak treatment patient public research insurance results model hospital analysis outbreak estimate risk policy study insurance observed public hospital method estimate risk vaccine clinic outbreak method observed treatment results patient health public,health,0.7297946341142104,4,0.9839253636356871
183,results disease clinic treatment model patient policy study outbreak hospital patient clinic insurance public treatment data disease theory doctor risk doctor hospital risk risk public evidence evidence doctor research doctor doctor risk observed evidence study policy data insurance evidence model nurse disease disease clinic observed policy patient outbreak,health,0.6976764648784773,4,0.982966735840818
184,clinic method insurance study doctor observed treatment disease outbreak insurance effects analysis clinic insurance data risk research data policy clinic method risk treatment outbreak effects vaccine vaccine nurse disease public analysis results nurse clinic disease data data analysis patient outbreak risk data health observed disease estimate doctor research outbreak analysis,health,-0.17946796312113064,4,0.9836191045152672
185,outbreak risk research clinic study study theory nurse health research vaccine model patient vaccine insurance effects outbreak policy hospital results method vaccine effects health doctor method insurance research risk public outbreak method evidence estimate insurance vaccine treatment public hospital research disease policy study clinic treatment health patient theory data hospital policy method doctor health,health,-0.27432106409309914,4,0.9848069026751535
186,clinic insurance observed disease theory health patient policy hospital estimate patient patient treatment method results nurse nurse insurance disease hospital observed observed data vaccine disease disease analysis clinic nurse study theory hospital risk patient health hospital insurance hospital insurance analysis disease patient insurance treatment method study risk public theory model public insurance insurance nurse insurance hospital risk nurse public treatment,health,-1.2785273020339292,4,0.9863151303241059
187,policy hospital vaccine nurse observed observed patient observed nurse vaccine clinic treatment health hospital patient risk patient method disease treatment health evidence effects vaccine model observed public outbreak observed nurse policy analysis nurse study outbreak disease public public study nurse model nurse observed patient clinic patient insurance observed policy clinic analysis treatment research health data health clinic model health method doctor,health,-0.27446020666111004,4,0.9865354718755471
188,public doctor observed doctor health outbreak study observed public observed estimate hospital hospital health patient method clinic treatment data nurse analysis risk results outbreak vaccine clinic outbreak outbreak theory clinic policy policy outbreak outbreak disease risk doctor health effects observed analysis vaccine analysis policy risk public theory insurance insurance clinic model insurance public clinic study treatment outbreak observed hospital patient,health,-0.48902885304214183,4,0.9863150927923761
189,clinic health hospital public analysis insurance policy nurse health doctor risk vaccine theory research public policy treatment policy model clinic outbreak vaccine model effects estimate outbreak policy clinic patient public health policy vaccine health treatment effects research estimate insurance effects nurse health doctor theory health observed hospital model data hospital nurse patient doctor clinic policy outbreak health policy treatment,health,-0.17741222904740936,4,0.9860901763804967
190,research outbreak vaccine public policy risk hospital risk patient nurse hospital insurance model treatment results disease risk estimate treatment model hospital nurse nurse data doctor model disease disease nurse risk method estimate insurance treatment effects patient doctor vaccine insurance insurance policy disease vaccine nurse analysis evidence treatment vaccine doctor public,health,0.19579212117505554,4,0.9836336121616069
191,estimate effects model effects patient clinic effects policy clinic clinic observed study disease effects public patient nurse patient hospital hospital disease outbreak data clinic hospital clinic hospital treatment nurse estimate policy hospital study health effects disease hospital clinic outbreak outbreak vaccine model health doctor analysis doctor effects public public vaccine doctor treatment outbreak effects,health,0.08859616459949395,4,0.9848227136269706
192,patient estimate doctor public vaccine risk outbreak observed hospital vaccine clinic outbreak patient health observed patient disease insurance nurse risk evidence method effects effects insurance doctor doctor observed public research outbreak treatment results public nurse health model doctor data patient treatment clinic policy public hospital observed data policy clinic health clinic effects treatment patient public results hospital theory treatment patient,health,-0.01498400352377113,4,0.9863159300560804
193,outbreak hospital risk theory insurance doctor insurance data observed method hospital treatment method model patient results hospital disease hospital treatment patient treatment analysis doctor vaccine disease health outbreak public outbreak evidence evidence patient risk doctor health patient observed treatment patient treatment insurance,health,0.09979105554425685,4,0.9805878893142099
194,health doctor treatment treatment hospital public doctor nurse data hospital vaccine patient patient risk observed research method nurse doctor theory vaccine hospital vaccine nurse method outbreak treatment health vaccine policy nurse clinic insurance doctor evidence method health vaccine disease research risk doctor patient disease estimate public clinic vaccine clinic,health,-0.06305888661549586,4,0.9833034364363654
195,patient treatment model hospital evidence study public nurse nurse clinic data doctor public model disease patient treatment doctor outbreak nurse disease doctor disease doctor method hospital insurance analysis patient model vaccine nurse policy vaccine analysis health doctor risk disease theory treatment theory treatment treatment vaccine research public health hospital health outbreak clinic patient method doctor public treatment results data clinic,health,0.09850946627173804,4,0.9863179161750173
